pair_id,layer_id,threshold,feature_metric,feature_changed_ratio,pixel_changed_ratio,page_similarity,episode_id,step_id,app,task
pair_000063,final,0.01,cosine_distance,0.001989389920424403,0.0234375,0.9765625,5054,5,,"In the calendar app, change the timing of the book fair event from 08:00 PM to 04:00 PM."
pair_000063,final,0.03,cosine_distance,0.0,0.0234375,0.9765625,5054,5,,"In the calendar app, change the timing of the book fair event from 08:00 PM to 04:00 PM."
pair_000063,final,0.05,cosine_distance,0.0,0.0234375,0.9765625,5054,5,,"In the calendar app, change the timing of the book fair event from 08:00 PM to 04:00 PM."
pair_000063,final,0.1,cosine_distance,0.0,0.0234375,0.9765625,5054,5,,"In the calendar app, change the timing of the book fair event from 08:00 PM to 04:00 PM."
pair_000064,final,0.005,cosine_distance,0.002652519893899204,0.0078125,0.9921875,5174,1,,Open the Taskito app and create a task for Dance class.
pair_000064,final,0.01,cosine_distance,0.001326259946949602,0.0078125,0.9921875,5174,1,,Open the Taskito app and create a task for Dance class.
pair_000064,final,0.03,cosine_distance,0.001326259946949602,0.0078125,0.9921875,5174,1,,Open the Taskito app and create a task for Dance class.
pair_000064,final,0.05,cosine_distance,0.001326259946949602,0.0078125,0.9921875,5174,1,,Open the Taskito app and create a task for Dance class.
pair_000064,final,0.1,cosine_distance,0.0,0.0078125,0.9921875,5174,1,,Open the Taskito app and create a task for Dance class.
pair_000065,final,0.005,cosine_distance,0.01403061224489796,0.0234375,0.9765625,5475,3,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000065,final,0.01,cosine_distance,0.010841836734693877,0.0234375,0.9765625,5475,3,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000065,final,0.03,cosine_distance,0.004464285714285714,0.0234375,0.9765625,5475,3,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000065,final,0.05,cosine_distance,0.002551020408163265,0.0234375,0.9765625,5475,3,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000065,final,0.1,cosine_distance,0.0,0.0234375,0.9765625,5475,3,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000066,final,0.005,cosine_distance,0.04145408163265306,0.109375,0.890625,5475,5,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000066,final,0.01,cosine_distance,0.022321428571428572,0.109375,0.890625,5475,5,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000066,final,0.03,cosine_distance,0.00701530612244898,0.109375,0.890625,5475,5,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000066,final,0.05,cosine_distance,0.002551020408163265,0.109375,0.890625,5475,5,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000066,final,0.1,cosine_distance,0.0,0.109375,0.890625,5475,5,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000067,final,0.005,cosine_distance,0.033156498673740056,0.0234375,0.9765625,5655,4,,Perform advanced arithmetic operations on multiple calculators.
pair_000067,final,0.01,cosine_distance,0.01989389920424403,0.0234375,0.9765625,5655,4,,Perform advanced arithmetic operations on multiple calculators.
pair_000067,final,0.03,cosine_distance,0.005305039787798408,0.0234375,0.9765625,5655,4,,Perform advanced arithmetic operations on multiple calculators.
pair_000067,final,0.05,cosine_distance,0.003978779840848806,0.0234375,0.9765625,5655,4,,Perform advanced arithmetic operations on multiple calculators.
pair_000067,final,0.1,cosine_distance,0.0,0.0234375,0.9765625,5655,4,,Perform advanced arithmetic operations on multiple calculators.
pair_000068,final,0.005,cosine_distance,0.08222811671087533,0.140625,0.859375,5655,5,,Perform advanced arithmetic operations on multiple calculators.
pair_000068,final,0.01,cosine_distance,0.05305039787798409,0.140625,0.859375,5655,5,,Perform advanced arithmetic operations on multiple calculators.
pair_000068,final,0.03,cosine_distance,0.01989389920424403,0.140625,0.859375,5655,5,,Perform advanced arithmetic operations on multiple calculators.
pair_000068,final,0.05,cosine_distance,0.007957559681697613,0.140625,0.859375,5655,5,,Perform advanced arithmetic operations on multiple calculators.
pair_000068,final,0.1,cosine_distance,0.000663129973474801,0.140625,0.859375,5655,5,,Perform advanced arithmetic operations on multiple calculators.
pair_000069,final,0.005,cosine_distance,0.001326259946949602,0.0078125,0.9921875,5696,4,,I want to upload the Book Report-2.pptx file to my drive because I'm changing my mobile device.
pair_000069,final,0.01,cosine_distance,0.001326259946949602,0.0078125,0.9921875,5696,4,,I want to upload the Book Report-2.pptx file to my drive because I'm changing my mobile device.
pair_000069,final,0.03,cosine_distance,0.000663129973474801,0.0078125,0.9921875,5696,4,,I want to upload the Book Report-2.pptx file to my drive because I'm changing my mobile device.
pair_000069,final,0.05,cosine_distance,0.0,0.0078125,0.9921875,5696,4,,I want to upload the Book Report-2.pptx file to my drive because I'm changing my mobile device.
pair_000069,final,0.1,cosine_distance,0.0,0.0078125,0.9921875,5696,4,,I want to upload the Book Report-2.pptx file to my drive because I'm changing my mobile device.
pair_000070,final,0.005,cosine_distance,0.03647214854111406,0.1328125,0.8671875,6219,4,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000070,final,0.01,cosine_distance,0.023872679045092837,0.1328125,0.8671875,6219,4,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000070,final,0.03,cosine_distance,0.009946949602122016,0.1328125,0.8671875,6219,4,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000070,final,0.05,cosine_distance,0.005968169761273209,0.1328125,0.8671875,6219,4,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000070,final,0.1,cosine_distance,0.000663129973474801,0.1328125,0.8671875,6219,4,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000071,final,0.005,cosine_distance,0.028514588859416445,0.0703125,0.9296875,6219,9,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000071,final,0.01,cosine_distance,0.016578249336870028,0.0703125,0.9296875,6219,9,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000071,final,0.03,cosine_distance,0.003978779840848806,0.0703125,0.9296875,6219,9,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000071,final,0.05,cosine_distance,0.001989389920424403,0.0703125,0.9296875,6219,9,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000071,final,0.1,cosine_distance,0.0,0.0703125,0.9296875,6219,9,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000072,final,0.005,cosine_distance,0.01790450928381963,0.0390625,0.9609375,6279,4,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000072,final,0.01,cosine_distance,0.009283819628647215,0.0390625,0.9609375,6279,4,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000072,final,0.03,cosine_distance,0.003978779840848806,0.0390625,0.9609375,6279,4,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000072,final,0.05,cosine_distance,0.000663129973474801,0.0390625,0.9609375,6279,4,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000072,final,0.1,cosine_distance,0.0,0.0390625,0.9609375,6279,4,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000073,final,0.005,cosine_distance,0.006631299734748011,0.03125,0.96875,6279,5,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000073,final,0.01,cosine_distance,0.003978779840848806,0.03125,0.96875,6279,5,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000073,final,0.03,cosine_distance,0.000663129973474801,0.03125,0.96875,6279,5,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000073,final,0.05,cosine_distance,0.0,0.03125,0.96875,6279,5,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000073,final,0.1,cosine_distance,0.0,0.03125,0.96875,6279,5,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000074,final,0.005,cosine_distance,0.07625994694960213,0.09375,0.90625,6759,2,,"I would like to add text to the celestial  theme presentation slide through show app saying ""we cant help everyone , but everyone can help someone"""
pair_000074,final,0.01,cosine_distance,0.047082228116710874,0.09375,0.90625,6759,2,,"I would like to add text to the celestial  theme presentation slide through show app saying ""we cant help everyone , but everyone can help someone"""
pair_000074,final,0.03,cosine_distance,0.023209549071618037,0.09375,0.90625,6759,2,,"I would like to add text to the celestial  theme presentation slide through show app saying ""we cant help everyone , but everyone can help someone"""
pair_000074,final,0.05,cosine_distance,0.009283819628647215,0.09375,0.90625,6759,2,,"I would like to add text to the celestial  theme presentation slide through show app saying ""we cant help everyone , but everyone can help someone"""
pair_000074,final,0.1,cosine_distance,0.0,0.09375,0.90625,6759,2,,"I would like to add text to the celestial  theme presentation slide through show app saying ""we cant help everyone , but everyone can help someone"""
pair_000075,final,0.005,cosine_distance,0.027851458885941646,0.046875,0.953125,7180,7,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000075,final,0.01,cosine_distance,0.023209549071618037,0.046875,0.953125,7180,7,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000075,final,0.03,cosine_distance,0.007294429708222812,0.046875,0.953125,7180,7,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000075,final,0.05,cosine_distance,0.001326259946949602,0.046875,0.953125,7180,7,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000075,final,0.1,cosine_distance,0.0,0.046875,0.953125,7180,7,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000076,final,0.005,cosine_distance,0.015251989389920425,0.0390625,0.9609375,7180,9,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000076,final,0.01,cosine_distance,0.009283819628647215,0.0390625,0.9609375,7180,9,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000076,final,0.03,cosine_distance,0.000663129973474801,0.0390625,0.9609375,7180,9,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000076,final,0.05,cosine_distance,0.000663129973474801,0.0390625,0.9609375,7180,9,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000076,final,0.1,cosine_distance,0.0,0.0390625,0.9609375,7180,9,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000077,final,0.005,cosine_distance,0.023209549071618037,0.0546875,0.9453125,7180,10,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000077,final,0.01,cosine_distance,0.011936339522546418,0.0546875,0.9453125,7180,10,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000077,final,0.03,cosine_distance,0.002652519893899204,0.0546875,0.9453125,7180,10,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000077,final,0.05,cosine_distance,0.000663129973474801,0.0546875,0.9453125,7180,10,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000077,final,0.1,cosine_distance,0.0,0.0546875,0.9453125,7180,10,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000078,final,0.005,cosine_distance,0.005968169761273209,0.03125,0.96875,7200,0,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000078,final,0.01,cosine_distance,0.0033156498673740055,0.03125,0.96875,7200,0,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000078,final,0.03,cosine_distance,0.001989389920424403,0.03125,0.96875,7200,0,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000078,final,0.05,cosine_distance,0.001326259946949602,0.03125,0.96875,7200,0,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000078,final,0.1,cosine_distance,0.0,0.03125,0.96875,7200,0,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000079,final,0.005,cosine_distance,0.006631299734748011,0.03125,0.96875,7200,1,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000079,final,0.01,cosine_distance,0.002652519893899204,0.03125,0.96875,7200,1,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000079,final,0.03,cosine_distance,0.001989389920424403,0.03125,0.96875,7200,1,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000079,final,0.05,cosine_distance,0.001326259946949602,0.03125,0.96875,7200,1,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000079,final,0.1,cosine_distance,0.0,0.03125,0.96875,7200,1,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000080,final,0.005,cosine_distance,0.03978779840848806,0.0546875,0.9453125,7240,11,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000080,final,0.01,cosine_distance,0.025198938992042442,0.0546875,0.9453125,7240,11,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000080,final,0.03,cosine_distance,0.007957559681697613,0.0546875,0.9453125,7240,11,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000080,final,0.05,cosine_distance,0.001326259946949602,0.0546875,0.9453125,7240,11,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000080,final,0.1,cosine_distance,0.0,0.0546875,0.9453125,7240,11,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000081,final,0.005,cosine_distance,0.02453580901856764,0.03125,0.96875,7240,13,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000081,final,0.01,cosine_distance,0.017241379310344827,0.03125,0.96875,7240,13,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000081,final,0.03,cosine_distance,0.006631299734748011,0.03125,0.96875,7240,13,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000081,final,0.05,cosine_distance,0.0033156498673740055,0.03125,0.96875,7240,13,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000081,final,0.1,cosine_distance,0.0,0.03125,0.96875,7240,13,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000082,final,0.005,cosine_distance,0.0033156498673740055,0.0078125,0.9921875,7240,14,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000082,final,0.01,cosine_distance,0.002652519893899204,0.0078125,0.9921875,7240,14,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000082,final,0.03,cosine_distance,0.001326259946949602,0.0078125,0.9921875,7240,14,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000082,final,0.05,cosine_distance,0.0,0.0078125,0.9921875,7240,14,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000082,final,0.1,cosine_distance,0.0,0.0078125,0.9921875,7240,14,,"Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17.Go to the Amtrak app and search for the train from Newton, KS, to New York, NY, on August 17."
pair_000083,final,0.005,cosine_distance,0.013925729442970823,0.015625,0.984375,7420,2,,"I prefer Logitech, therefore seek for a wireless mouse with Logitech in the Flipkart app's brand filter."
pair_000083,final,0.01,cosine_distance,0.009283819628647215,0.015625,0.984375,7420,2,,"I prefer Logitech, therefore seek for a wireless mouse with Logitech in the Flipkart app's brand filter."
pair_000083,final,0.03,cosine_distance,0.0033156498673740055,0.015625,0.984375,7420,2,,"I prefer Logitech, therefore seek for a wireless mouse with Logitech in the Flipkart app's brand filter."
pair_000083,final,0.05,cosine_distance,0.000663129973474801,0.015625,0.984375,7420,2,,"I prefer Logitech, therefore seek for a wireless mouse with Logitech in the Flipkart app's brand filter."
pair_000083,final,0.1,cosine_distance,0.0,0.015625,0.984375,7420,2,,"I prefer Logitech, therefore seek for a wireless mouse with Logitech in the Flipkart app's brand filter."
pair_000084,final,0.005,cosine_distance,0.012599469496021221,0.03125,0.96875,7740,12,,"I have an upcoming work conference on October 28th, 2023, at 3:30 p.m. and would like to create a calendar event on the calendar app with the name work conference. so that I won't miss the event."
pair_000084,final,0.01,cosine_distance,0.007294429708222812,0.03125,0.96875,7740,12,,"I have an upcoming work conference on October 28th, 2023, at 3:30 p.m. and would like to create a calendar event on the calendar app with the name work conference. so that I won't miss the event."
pair_000084,final,0.03,cosine_distance,0.000663129973474801,0.03125,0.96875,7740,12,,"I have an upcoming work conference on October 28th, 2023, at 3:30 p.m. and would like to create a calendar event on the calendar app with the name work conference. so that I won't miss the event."
pair_000084,final,0.05,cosine_distance,0.000663129973474801,0.03125,0.96875,7740,12,,"I have an upcoming work conference on October 28th, 2023, at 3:30 p.m. and would like to create a calendar event on the calendar app with the name work conference. so that I won't miss the event."
pair_000084,final,0.1,cosine_distance,0.000663129973474801,0.03125,0.96875,7740,12,,"I have an upcoming work conference on October 28th, 2023, at 3:30 p.m. and would like to create a calendar event on the calendar app with the name work conference. so that I won't miss the event."
pair_000085,final,0.005,cosine_distance,0.017241379310344827,0.0546875,0.9453125,7840,7,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000085,final,0.01,cosine_distance,0.007957559681697613,0.0546875,0.9453125,7840,7,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000085,final,0.03,cosine_distance,0.002652519893899204,0.0546875,0.9453125,7840,7,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000085,final,0.05,cosine_distance,0.0,0.0546875,0.9453125,7840,7,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000085,final,0.1,cosine_distance,0.0,0.0546875,0.9453125,7840,7,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000086,final,0.005,cosine_distance,0.019230769230769232,0.0546875,0.9453125,7840,8,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000086,final,0.01,cosine_distance,0.013925729442970823,0.0546875,0.9453125,7840,8,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000086,final,0.03,cosine_distance,0.003978779840848806,0.0546875,0.9453125,7840,8,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000086,final,0.05,cosine_distance,0.001326259946949602,0.0546875,0.9453125,7840,8,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000086,final,0.1,cosine_distance,0.001326259946949602,0.0546875,0.9453125,7840,8,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000087,final,0.005,cosine_distance,0.03779840848806366,0.046875,0.953125,7840,10,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000087,final,0.01,cosine_distance,0.026525198938992044,0.046875,0.953125,7840,10,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000087,final,0.03,cosine_distance,0.008620689655172414,0.046875,0.953125,7840,10,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000087,final,0.05,cosine_distance,0.003978779840848806,0.046875,0.953125,7840,10,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000087,final,0.1,cosine_distance,0.0,0.046875,0.953125,7840,10,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000088,final,0.005,cosine_distance,0.01989389920424403,0.078125,0.921875,7840,12,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000088,final,0.01,cosine_distance,0.011273209549071617,0.078125,0.921875,7840,12,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000088,final,0.03,cosine_distance,0.001326259946949602,0.078125,0.921875,7840,12,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000088,final,0.05,cosine_distance,0.000663129973474801,0.078125,0.921875,7840,12,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000088,final,0.1,cosine_distance,0.0,0.078125,0.921875,7840,12,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000089,final,0.005,cosine_distance,0.03647214854111406,0.046875,0.953125,7840,13,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000089,final,0.01,cosine_distance,0.028514588859416445,0.046875,0.953125,7840,13,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000089,final,0.03,cosine_distance,0.007294429708222812,0.046875,0.953125,7840,13,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000089,final,0.05,cosine_distance,0.004641909814323607,0.046875,0.953125,7840,13,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000089,final,0.1,cosine_distance,0.000663129973474801,0.046875,0.953125,7840,13,,Go to the GVB app and search for the train from Rome to Venice on August 17.
pair_000090,final,0.005,cosine_distance,0.05570291777188329,0.1484375,0.8515625,7880,7,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000090,final,0.01,cosine_distance,0.03713527851458886,0.1484375,0.8515625,7880,7,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000090,final,0.03,cosine_distance,0.009946949602122016,0.1484375,0.8515625,7880,7,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000090,final,0.05,cosine_distance,0.003978779840848806,0.1484375,0.8515625,7880,7,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000090,final,0.1,cosine_distance,0.0,0.1484375,0.8515625,7880,7,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000091,final,0.005,cosine_distance,0.07957559681697612,0.0703125,0.9296875,7880,10,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000091,final,0.01,cosine_distance,0.055039787798408485,0.0703125,0.9296875,7880,10,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000091,final,0.03,cosine_distance,0.022546419098143235,0.0703125,0.9296875,7880,10,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000091,final,0.05,cosine_distance,0.009283819628647215,0.0703125,0.9296875,7880,10,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000091,final,0.1,cosine_distance,0.003978779840848806,0.0703125,0.9296875,7880,10,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000092,final,0.005,cosine_distance,0.007957559681697613,0.046875,0.953125,7880,11,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000092,final,0.01,cosine_distance,0.003978779840848806,0.046875,0.953125,7880,11,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000092,final,0.03,cosine_distance,0.001326259946949602,0.046875,0.953125,7880,11,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000092,final,0.05,cosine_distance,0.000663129973474801,0.046875,0.953125,7880,11,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000092,final,0.1,cosine_distance,0.0,0.046875,0.953125,7880,11,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000093,final,0.005,cosine_distance,0.029177718832891247,0.0703125,0.9296875,7880,12,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000093,final,0.01,cosine_distance,0.01856763925729443,0.0703125,0.9296875,7880,12,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000093,final,0.03,cosine_distance,0.007294429708222812,0.0703125,0.9296875,7880,12,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000093,final,0.05,cosine_distance,0.001326259946949602,0.0703125,0.9296875,7880,12,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
pair_000093,final,0.1,cosine_distance,0.000663129973474801,0.0703125,0.9296875,7880,12,,"Open the DigiCal App, Create an event titled as Live Raters Meeting on August 8, 2023, from 1:00 p.m. to 2:00 p.m. for the Rater's Task Quality Meeting with Leads and QAs."
